Date,LP_Value,FD_Value
2019-12-11,1204556.7557404626,1079808.6802285435
2019-12-12,1203554.5719261593,1079881.7328294534
2019-12-13,1200321.7422587948,1079954.790372612
2019-12-16,1199949.4850250096,1080027.852858353
2019-12-17,1200443.0327198305,1080100.9202870107
2019-12-18,1200411.8918663578,1080173.99265892
2019-12-19,1199855.8121957865,1080247.0699744148
2019-12-20,1199955.8121957865,1080320.1522338302
2019-12-23,1200318.2190371347,1080393.2394375
2019-12-24,1200680.6258784826,1080466.331585759
2019-12-25,1199468.4665373403,1080539.428678942
2019-12-26,1199568.4665373403,1080612.530717383
2019-12-27,1198618.8391719481,1080685.6377014166
2019-12-30,1196094.5204896634,1080758.7496313779
2019-12-31,1192022.038983746,1080831.866507601
2020-01-01,1187896.8758945155,1080904.988330421
2020-01-02,1187996.8758945155,1080978.115100172
2020-01-03,1187834.4690531674,1081051.246817189
2020-01-06,1191083.6014181483,1081124.3834818068
2020-01-07,1190527.521747577,1081197.5250943599
2020-01-08,1189971.4420770057,1081270.6716551832
2020-01-09,1190097.7203014612,1081343.8231646116
2020-01-10,1188492.013265498,1081416.9796229794
2020-01-13,1183448.3636643481,1081490.1410306215
2020-01-14,1180425.509523823,1081563.3073878733
2020-01-15,1185013.0794544015,1081636.478695069
2020-01-16,1183144.840442688,1081709.6549525438
2020-01-17,1182037.6688649652,1081782.8361606328
2020-01-20,1180536.8244580193,1081856.0223196705
2020-01-21,1181555.3109699385,1081929.213429992
2020-01-22,1184673.3024814464,1082002.4094919325
2020-01-23,1182831.3416941883,1082075.6105058268
2020-01-24,1184847.024256991,1082148.8164720098
2020-01-27,1183136.329457608,1082222.0273908165
2020-01-28,1184417.2228108754,1082295.2432625822
2020-01-29,1188715.9825412482,1082368.464087642
2020-01-30,1187897.496029329,1082441.689866331
2020-01-31,1189178.3893825961,1082514.9205989842
2020-02-03,1193739.6810887193,1082588.1562859367
2020-02-04,1197382.361148521,1082661.396927524
2020-02-05,1195881.6418759774,1082734.6425240806
2020-02-06,1198264.7190435478,1082807.8930759425
2020-02-07,1198994.5204896634,1082881.1485834445
2020-02-10,1205314.0756806608,1082954.409046922
2020-02-11,1204469.3109442862,1083027.6744667105
2020-02-12,1201131.4935135017,1083100.944843145
2020-02-13,1204774.2987077057,1083174.2201765608
2020-02-14,1205136.7055490538,1083247.5004672934
2020-02-17,1204318.2190371347,1083320.7857156782
2020-02-18,1205205.4395611787,1083394.0759220505
2020-02-19,1207851.0487044991,1083467.371086746
2020-02-20,1210916.4837670962,1083540.6712100997
2020-02-21,1216999.7852067987,1083613.9762924472
2020-02-24,1223844.0289460898,1083687.2863341244
2020-02-25,1225728.5706554195,1083760.6013354664
2020-02-26,1229423.8071641321,1083833.9212968086
2020-02-27,1227319.439535526,1083907.2462184872
2020-02-28,1223719.2152633937,1083980.5761008372
2020-03-02,1225131.3746045362,1084053.9109441945
2020-03-03,1221163.7557276362,1084127.2507488944
2020-03-04,1224622.8636194563,1084200.5955152728
2020-03-05,1216115.243497469,1084273.9452436655
2020-03-06,1211229.1381086498,1084347.299934408
2020-03-09,1215528.022973425,1084420.6595878361
2020-03-10,1226990.9774967676,1084494.0242042853
2020-03-11,1231473.5596639265,1084567.3937840918
2020-03-12,1234591.4260410322,1084640.768327591
2020-03-13,1240858.4247831185,1084714.147835119
2020-03-16,1246469.3438546339,1084787.5323070113
2020-03-17,1250505.821878061,1084860.9217436044
2020-03-18,1261758.8008745643,1084934.316145233
2020-03-19,1267894.6587631777,1085007.7155122345
2020-03-20,1279279.0288819585,1085081.1198449435
2020-03-23,1278329.276382164,1085154.529143697
2020-03-24,1285908.434465393,1085227.94340883
2020-03-25,1283147.9871662157,1085301.362640679
2020-03-26,1273905.577834693,1085374.7868395802
2020-03-27,1258260.0411441915,1085448.2160058694
2020-03-30,1253767.6085845954,1085521.6501398827
2020-03-31,1256780.4871982813,1085595.0892419561
2020-04-01,1250372.3720758827,1085668.533312426
2020-04-02,1265876.7923860722,1085741.982351628
2020-04-03,1265320.712715501,1085815.4363598984
2020-04-06,1265027.0398862779,1085888.8953375737
2020-04-07,1264208.5533743587,1085962.35928499
2020-04-08,1261684.359826476,1086035.8282024832
2020-04-09,1261154.4332459583,1086109.3020903901
2020-04-10,1255323.6882551666,1086182.7809490466
2020-04-13,1253166.7641776495,1086256.2647787887
2020-04-14,1256652.150293925,1086329.7535799535
2020-04-15,1257408.1048300941,1086403.2473528767
2020-04-16,1261628.2801559048,1086476.7460978946
2020-04-17,1270125.9247510529,1086550.2498153439
2020-04-20,1269044.9062633836,1086623.758505561
2020-04-21,1273737.4639573817,1086697.2721688824
2020-04-22,1275805.577834693,1086770.7908056441
2020-04-23,1270657.0656045259,1086844.3144161827
2020-04-24,1267607.933239545,1086917.8430008353
2020-04-27,1266789.4467276258,1086991.3765599376
2020-04-28,1266495.8990328049,1087064.9150938268
2020-04-29,1269771.184487839,1087138.458602839
2020-04-30,1260686.319368647,1087212.0070873108
2020-05-01,1251050.2372079012,1087285.560547579
2020-05-04,1251176.5154323566,1087359.1189839805
2020-05-05,1256131.3548333007,1087432.6823968512
2020-05-06,1252662.3965490435,1087506.2507865282
2020-05-07,1258404.5816084337,1087579.8241533486
2020-05-08,1258504.5816084337,1087653.4024976483
2020-05-11,1261097.6343028434,1087726.9858197647
2020-05-12,1261460.0411441915,1087800.5741200342
2020-05-13,1259854.334108228,1087874.1673987939
2020-05-14,1262447.2616682355,1087947.7656563802
2020-05-15,1263597.01416803,1088021.3688931304
2020-05-18,1266242.4981769482,1088094.9771093808
2020-05-19,1265922.6722576718,1088168.590305469
2020-05-20,1265786.543640779,1088242.2084817311
2020-05-21,1266096.3940332162,1088315.8316385048
2020-05-22,1266196.3940332162,1088389.4597761263
2020-05-25,1269839.1992274201,1088463.092894933
2020-05-26,1269939.1992274201,1088536.730995262
2020-05-27,1270432.8720566432,1088610.3740774503
2020-05-28,1267908.5533743587,1088684.0221418343
2020-05-29,1266696.3940332162,1088757.675188752
2020-06-01,1265353.093838601,1088831.3332185398
2020-06-02,1255874.5558901858,1088904.9962315352
2020-06-03,1246002.3451125475,1088978.664228075
2020-06-04,1244134.2312352362,1089052.3372084966
2020-06-05,1247120.8316244667,1089126.0151731372
2020-06-08,1245646.2654419763,1089199.6981223337
2020-06-09,1242465.9922235226,1089273.3860564237
2020-06-10,1247814.5044536898,1089347.0789757443
2020-06-11,1242403.5853821745,1089420.7768806326
2020-06-12,1248539.3181363859,1089494.4797714262
2020-06-15,1248114.5044536898,1089568.187648462
2020-06-16,1246902.3451125475,1089641.9005120776
2020-06-17,1248839.3181363859,1089715.6183626105
2020-06-18,1249857.804648305,1089789.3412003978
2020-06-19,1249826.663794832,1089863.069025777
2020-06-22,1249926.663794832,1089936.8018390858
2020-06-23,1247402.3451125475,1090010.539640661
2020-06-24,1248420.8316244667,1090084.2824308407
2020-06-25,1250489.0706361802,1090158.0302099623
2020-06-26,1249670.584124261,1090231.7829783629
2020-06-29,1254363.016683857,1090305.5407363805
2020-06-30,1251838.6980015724,1090379.3034843523
2020-07-01,1252621.0558965988,1090453.0712226164
2020-07-02,1252432.3708307955,1090526.8439515096
2020-07-03,1252269.9639894473,1090600.6216713705
2020-07-06,1252238.6980015724,1090674.404382536
2020-07-07,1250370.584124261,1090748.192085344
2020-07-08,1249945.6453071628,1090821.9847801323
2020-07-09,1247946.2654419763,1090895.7824672388
2020-07-10,1247022.7911666373,1090969.5851470008
2020-07-13,1247752.7177471553,1091043.3928197564
2020-07-14,1248246.2654419763,1091117.2054858431
2020-07-15,1247821.4517592802,1091191.0231455993
2020-07-16,1247921.4517592802,1091264.8457993618
2020-07-17,1249333.6111004225,1091338.6734474697
2020-07-20,1247990.185771405,1091412.5060902599
2020-07-21,1246122.0718940936,1091486.3437280708
2020-07-22,1245041.1785408265,1091560.1863612402
2020-07-23,1245141.1785408265,1091634.0339901063
2020-07-24,1246684.4787354418,1091707.8866150067
2020-07-27,1246522.0718940936,1091781.7442362793
2020-07-28,1244260.160053157,1091855.6068542625
2020-07-29,1245147.5057116034,1091929.4744692945
2020-07-30,1242360.7801879707,1092003.3470817127
2020-07-31,1242198.3733466226,1092077.2246918557
2020-08-03,1242429.6393344977,1092151.1073000615
2020-08-04,1238855.5681524186,1092224.9949066683
2020-08-05,1236200.108616661,1092298.887512014
2020-08-06,1228689.8096799594,1092372.7851164371
2020-08-07,1228396.1368507363,1092446.6877202755
2020-08-10,1231776.5352035922,1092520.5953238676
2020-08-11,1232007.676057065,1092594.5079275516
2020-08-12,1231320.455533021,1092668.425531666
2020-08-13,1229845.8893505305,1092742.348136549
2020-08-14,1231520.455533021,1092816.2757425383
2020-08-17,1230518.2717187179,1092890.2083499732
2020-08-18,1230014.6233626555,1092964.1459591915
2020-08-19,1227490.429814773,1093038.0885705315
2020-08-20,1226015.8636322825,1093112.036184332
2020-08-21,1227428.022973425,1093185.9888009315
2020-08-24,1228840.057180165,1093259.946420668
2020-08-25,1227365.4909976746,1093333.90904388
2020-08-26,1224578.890608444,1093407.8766709063
2020-08-27,1224678.890608444,1093481.8493020856
2020-08-28,1226615.8636322825,1093555.8269377558
2020-08-31,1224878.890608444,1093629.809578256
2020-09-01,1223535.4652794267,1093703.7972239244
2020-09-02,1220748.8648901961,1093777.7898751001
2020-09-03,1219930.378378277,1093851.7875321214
2020-09-04,1221473.6785728922,1093925.7901953273
2020-09-07,1221442.412585017,1093999.7978650557
2020-09-08,1222985.8379140345,1094073.810541646
2020-09-09,1226103.7042911402,1094147.828225437
2020-09-10,1226203.7042911402,1094221.8509167673
2020-09-11,1225778.890608444,1094295.8786159754
2020-09-14,1222861.0242313384,1094369.9113234002
2020-09-15,1219418.2190371347,1094443.9490393808
2020-09-16,1216893.9003548499,1094517.9917642556
2020-09-17,1217518.8391719481,1094592.0394983639
2020-09-18,1216962.759501377,1094666.0922420444
2020-09-21,1214307.2999656193,1094740.149995636
2020-09-22,1215850.6001602346,1094814.2127594778
2020-09-23,1218706.0596959922,1094888.2805339084
2020-09-24,1226547.624620569,1094962.3533192673
2020-09-25,1226647.624620569,1095036.4311158932
2020-09-28,1228453.4567909345,1095110.5139241249
2020-09-29,1226847.624620569,1095184.6017443016
2020-09-30,1223667.3514021153,1095258.6945767628
2020-10-01,1222455.192060973,1095332.792421847
2020-10-02,1224654.5719261593,1095406.895279894
2020-10-05,1225935.4652794267,1095481.0031512424
2020-10-06,1223936.0854142401,1095555.1160362314
2020-10-07,1226135.4652794267,1095629.2339352004
2020-10-08,1225002.1406116507,1095703.356848488
2020-10-09,1224892.1650848114,1095777.4847764345
2020-10-12,1221186.9530492595,1095851.6177193786
2020-10-13,1222861.51923175,1095925.7556776593
2020-10-14,1223355.192060973,1095999.8986516162
2020-10-15,1223061.51923175,1096074.046641589
2020-10-16,1224867.3514021153,1096148.199647916
2020-10-19,1224180.005743669,1096222.357670938
2020-10-20,1223099.1123904018,1096296.5207109929
2020-10-21,1222543.0327198305,1096370.6887684213
2020-10-22,1223299.1123904018,1096444.861843562
2020-10-23,1223530.378378277,1096519.0399367546
2020-10-26,1227041.9175846057,1096593.223048339
2020-10-27,1228978.890608444,1096667.4111786538
2020-10-28,1230128.5179738363,1096741.6043280396
2020-10-29,1226816.9787675075,1096815.8024968351
2020-10-30,1227940.4530428464,1096890.0056853802
2020-11-02,1227804.3244259537,1096964.213894015
2020-11-03,1226067.3514021153,1097038.4271230781
2020-11-04,1225380.005743669,1097112.6453729102
2020-11-05,1229547.624620569,1097186.8686438499
2020-11-06,1223480.6258784826,1097261.096936238
2020-11-09,1219119.4593067616,1097335.3302504134
2020-11-10,1215020.5744419866,1097409.568586716
2020-11-11,1218925.7864775385,1097483.8119454859
2020-11-12,1221649.9800254211,1097558.0603270626
2020-11-13,1221618.8391719481,1097632.313731786
2020-11-16,1218176.0339777442,1097706.5721599958
2020-11-17,1216570.326941781,1097780.835612032
2020-11-18,1213389.928588925,1097855.1040882347
2020-11-19,1211915.3624064347,1097929.3775889433
2020-11-20,1212409.0352356578,1098003.6561144982
2020-11-23,1210803.3281996944,1098077.9396652388
2020-11-24,1212084.2215529617,1098152.2282415056
2020-11-25,1210084.8416877752,1098226.5218436383
2020-11-26,1209791.1688585521,1098300.8204719771
2020-11-27,1205692.2839937771,1098375.1241268618
2020-11-30,1205792.2839937771,1098449.4328086327
2020-12-01,1208385.3366881867,1098523.7465176296
2020-12-02,1206333.5255084916,1098598.065254193
2020-12-03,1207798.1161641425,1098672.389018663
2020-12-04,1205405.0634697329,1098746.717811379
2020-12-07,1210753.5756999,1098821.0516326823
2020-12-08,1207310.7705056963,1098895.3904829123
2020-12-09,1207489.6051790626,1098969.7343624097
2020-12-10,1205411.3906405098,1099044.0832715142
2020-12-11,1203936.8244580193,1099118.4372105666
2020-12-14,1201412.630910137,1099192.7961799072
2020-12-15,1204136.8244580193,1099267.1601798758
2020-12-16,1202399.851434181,1099341.529210813
2020-12-17,1202499.851434181,1099415.9032730595
2020-12-18,1198925.9053865043,1099490.2823669552
2020-12-21,1201256.5512395657,1099564.6664928407
2020-12-22,1202143.7717636097,1099639.0556510563
2020-12-23,1205261.7632751176,1099713.4498419426
2020-12-24,1205230.4972872427,1099787.8490658405
2020-12-25,1205724.1701164658,1099862.2533230898
2020-12-28,1205692.9041285906,1099936.662614031
2020-12-29,1203247.4201196723,1100011.0769390052
2020-12-30,1202875.037751485,1100085.4962983527
2020-12-31,1203499.851434181,1100159.920692414
2021-01-01,1196251.9593388273,1100234.3501215298
2021-01-04,1194383.7203271138,1100308.7845860408
2021-01-05,1194614.986314989,1100383.2240862877
2021-01-06,1192878.0132911506,1100457.6686226109
2021-01-07,1194683.7203271138,1100532.1181953514
2021-01-08,1202000.4715689945,1100606.5728048498
2021-01-11,1202100.4715689945,1100681.0324514466
2021-01-12,1204693.524263404,1100755.4971354832
2021-01-13,1204268.710580708,1100829.9668573001
2021-01-14,1203056.5512395657,1100904.4416172379
2021-01-15,1199876.278021112,1100978.9214156375
2021-01-18,1203518.9580809139,1101053.40625284
2021-01-19,1203750.2240687888,1101127.8961291863
2021-01-20,1204243.7717636097,1101202.391045017
2021-01-21,1202900.4715689945,1101276.8910006734
2021-01-22,1199982.605191889,1101351.3959964963
2021-01-25,1203887.817227441,1101425.9060328268
2021-01-26,1203462.8784103426,1101500.4211100054
2021-01-27,1202775.6578862984,1101574.9412283737
2021-01-28,1204187.817227441,1101649.4663882726
2021-01-29,1204550.2240687888,1101723.9965900432
2021-02-01,1203600.4715689945,1101798.5318340263
2021-02-02,1205668.710580708,1101873.0721205636
2021-02-03,1204325.2852516905,1101947.6174499956
2021-02-04,1205212.630910137,1102022.1678226641
2021-02-05,1208592.9041285906,1102096.7232389096
2021-02-08,1209217.8429456889,1102171.2836990738
2021-02-09,1209448.9837991619,1102245.8492034979
2021-02-10,1206006.30373936,1102320.419752523
2021-02-11,1204794.1443982178,1102394.9953464908
2021-02-12,1204500.4715689945,1102469.5759857418
2021-02-15,1204600.4715689945,1102544.161670618
2021-02-16,1202863.498545156,1102618.7524014607
2021-02-17,1204800.4715689945,1102693.348178611
2021-02-18,1202932.232557281,1102767.9490024103
2021-02-19,1204606.7987397714,1102842.5548732004
2021-02-22,1204444.3918984234,1102917.1657913225
2021-02-23,1204150.7190692003,1102991.7817571177
2021-02-24,1205562.8784103426,1103066.402770928
2021-02-25,1204875.6578862984,1103141.028833095
2021-02-26,1208518.3379461002,1103215.65994396
2021-03-01,1208749.6039339753,1103290.2961038644
2021-03-02,1209374.4176166714,1103364.93731315
2021-03-03,1208949.6039339753,1103439.5835721584
2021-03-04,1209180.7447874483,1103514.2348812313
2021-03-05,1211773.797481858,1103588.89124071
2021-03-08,1215022.9298468386,1103663.5526509366
2021-03-09,1223258.1676006385,1103738.2191122524
2021-03-10,1225851.220295048,1103812.8906249995
2021-03-11,1226476.0339777442,1103887.5671895195
2021-03-12,1222902.0879300674,1103962.2488061541
2021-03-15,1225888.8134537002,1104036.9354752456
2021-03-16,1225332.733783129,1104111.6271971348
2021-03-17,1225563.874636602,1104186.3239721644
2021-03-18,1227632.1136483154,1104261.0258006759
2021-03-19,1226682.361148521,1104335.7326830113
2021-03-22,1225863.874636602,1104410.4446195122
2021-03-23,1225045.3881246827,1104485.161610521
2021-03-24,1228294.5204896634,1104559.8836563795
2021-03-25,1230887.573184073,1104634.6107574294
2021-03-26,1234792.7852196249,1104709.3429140132
2021-03-29,1234892.7852196249,1104784.0801264725
2021-03-30,1233680.6258784826,1104858.8223951494
2021-03-31,1236273.6785728922,1104933.5697203863
2021-04-01,1235192.7852196249,1105008.3221025248
2021-04-02,1234243.0327198305,1105083.0795419076
2021-04-05,1234343.0327198305,1105157.8420388761
2021-04-06,1231818.8391719481,1105232.6095937733
2021-04-07,1231656.4323306,1105307.3822069406
2021-04-08,1231756.4323306,1105382.1598787208
2021-04-09,1233430.9985130904,1105456.942609456
2021-04-12,1233006.0596959922,1105531.730399488
2021-04-13,1232449.9800254211,1105606.5232491596
2021-04-14,1231762.759501377,1105681.321158813
2021-04-15,1230944.2729894577,1105756.1241287903
2021-04-16,1230519.4593067616,1105830.932159434
2021-04-19,1231406.6798308059,1105905.7452510868
2021-04-20,1229538.4408190923,1105980.5634040905
2021-04-21,1229244.8931242712,1106055.386618788
2021-04-22,1229476.0339777442,1106130.2148955213
2021-04-23,1228657.547465825,1106205.0482346332
2021-04-26,1226789.4335885136,1106279.8866364658
2021-04-27,1224133.848918354,1106354.730101362
2021-04-28,1224758.7877354522,1106429.5786296646
2021-04-29,1225646.0082594962,1106504.4322217156
2021-04-30,1224565.1149062288,1106579.2908778575
2021-05-03,1224665.1149062288,1106654.1545984335
2021-05-04,1225683.6014181483,1106729.0233837857
2021-05-05,1231425.7864775385,1106803.8972342568
2021-05-06,1230738.4408190923,1106878.7761501898
2021-05-07,1230838.4408190923,1106953.660131927
2021-05-10,1228839.0609539058,1107028.5491798115
2021-05-11,1228414.2472712097,1107103.443294186
2021-05-12,1231138.4408190923,1107178.3424753929
2021-05-13,1232681.8661481098,1107253.2467237753
2021-05-14,1232781.8661481098,1107328.1560396757
2021-05-17,1235112.386866769,1107403.0704234375
2021-05-18,1233506.6798308059,1107477.989875403
2021-05-19,1232950.6001602346,1107552.9143959153
2021-05-20,1238692.7852196249,1107627.8439853173
2021-05-21,1237349.4850250096,1107702.778643952
2021-05-24,1237974.2987077057,1107777.7183721622
2021-05-25,1237680.6258784826,1107852.6631702909
2021-05-26,1238043.0327198305,1107927.6130386814
2021-05-27,1238143.0327198305,1108002.5679776764
2021-05-28,1237980.6258784826,1108077.5279876187
2021-05-31,1237162.1393665634,1108152.493068852
2021-06-01,1233456.9273310115,1108227.4632217188
2021-06-02,1234081.8661481098,1108302.4384465627
2021-06-03,1233394.5204896634,1108377.4187437266
2021-06-04,1235279.062198993,1108452.4041135537
2021-06-07,1235037.9458186808,1108527.3945563869
2021-06-08,1233694.5204896634,1108602.39007257
2021-06-09,1233138.4408190923,1108677.3906624457
2021-06-10,1232844.8931242712,1108752.3963263575
2021-06-11,1232813.6271363962,1108827.4070646483
2021-06-14,1231470.326941781,1108902.4228776621
2021-06-15,1231832.733783129,1108977.4437657418
2021-06-16,1233113.6271363962,1109052.4697292307
2021-06-17,1237674.9188425192,1109127.5007684722
2021-06-18,1240005.4395611787,1109202.5368838098
2021-06-21,1239711.8918663578,1109277.5780755868
2021-06-22,1239943.0327198305,1109352.6243441468
2021-06-23,1242011.271731544,1109427.6756898332
2021-06-24,1245522.8109378729,1109502.732112989
2021-06-25,1244179.5107432576,1109577.7936139586
2021-06-28,1244751.7679770428,1109652.8601930852
2021-06-29,1241755.192060973,1109727.9318507118
2021-06-30,1243036.0854142401,1109803.0085871825
2021-07-01,1243792.1650848114,1109878.0904028409
2021-07-02,1246778.890608444,1109953.1772980306
2021-07-05,1244385.8379140345,1110028.269273095
2021-07-06,1244879.5107432576,1110103.3663283782
2021-07-07,1246029.1381086498,1110178.4684642234
2021-07-08,1248359.7839617115,1110253.5756809746
2021-07-09,1251740.057180165,1110328.6879789757
2021-07-12,1252548.6932996472,1110403.80535857
2021-07-13,1254039.5621797536,1110478.9278201016
2021-07-14,1254795.5167159226,1110554.0553639145
2021-07-15,1255814.0032278418,1110629.187990352
2021-07-16,1257357.4285568593,1110704.3256997585
2021-07-19,1259425.5424341706,1110779.4684924774
2021-07-20,1263462.0204575977,1110854.6163688528
2021-07-21,1264874.17979874,1110929.769329229
2021-07-22,1264449.240981642,1111004.9273739492
2021-07-23,1263762.0204575977,1111080.090503358
2021-07-26,1263862.0204575977,1111155.258717799
2021-07-27,1265142.913810865,1111230.4320176167
2021-07-28,1264849.240981642,1111305.6104031547
2021-07-29,1265080.5069695169,1111380.7938747571
2021-07-30,1267017.4799933552,1111455.9824327682
2021-08-02,1264493.1613110707,1111531.1760775317
2021-08-03,1264671.8708500348,1111606.3748093923
2021-08-04,1265218.100128169,1111681.578628694
2021-08-05,1264662.0204575977,1111756.7875357808
2021-08-06,1262925.0474337593,1111832.0015309968
2021-08-09,1264993.1613110707,1111907.2206146866
2021-08-10,1266011.6478229898,1111982.4447871943
2021-08-11,1267817.4799933552,1112057.6740488638
2021-08-12,1268311.1528225786,1112132.9084000401
2021-08-13,1267492.6663106594,1112208.147841067
2021-08-16,1268773.5596639265,1112283.3923722892
2021-08-17,1268873.5596639265,1112358.6419940507
2021-08-18,1270023.1870293187,1112433.896706696
2021-08-19,1269860.7801879707,1112509.1565105699
2021-08-20,1270223.1870293187,1112584.421406016
2021-08-23,1268223.8071641321,1112659.6913933798
2021-08-24,1265043.5339456785,1112734.9664730048
2021-08-25,1263437.7017753131,1112810.2466452364
2021-08-26,1260257.4285568593,1112885.5319104185
2021-08-27,1258914.0032278418,1112960.8222688958
2021-08-30,1255340.057180165,1113036.117721013
2021-08-31,1248748.2447553826,1113111.4182671148
2021-09-01,1247798.4922555883,1113186.7239075452
2021-09-02,1247111.271731544,1113262.0346426498
2021-09-03,1248261.0242313384,1113337.3504727725
2021-09-06,1245605.4395611787,1113412.6713982583
2021-09-07,1246755.192060973,1113487.997419452
2021-09-08,1250266.7312673018,1113563.3285366984
2021-09-09,1248661.0242313384,1113638.6647503418
2021-09-10,1246792.7852196249,1113714.0060607274
2021-09-13,1246367.9715369288,1113789.3524681998
2021-09-14,1246730.378378277,1113864.7039731042
2021-09-15,1250241.9175846057,1113940.0605757849
2021-09-16,1250341.9175846057,1114015.4222765875
2021-09-17,1252147.624620569,1114090.789075856
2021-09-20,1255921.570668246,1114166.1609739359
2021-09-21,1259564.3758624496,1114241.5379711722
2021-09-22,1258089.8096799594,1114316.9200679096
2021-09-23,1260551.5963864939,1114392.3072644935
2021-09-24,1256059.1638268977,1114467.6995612686
2021-09-27,1259177.0302040034,1114543.0969585797
2021-09-28,1258752.2165213074,1114618.4994567723
2021-09-29,1258196.1368507363,1114693.9070561915
2021-09-30,1260920.455533021,1114769.3197571822
2021-10-01,1257477.650338817,1114844.7375600894
2021-10-04,1255871.9433028537,1114920.1604652589
2021-10-05,1255709.5364615056,1114995.5884730353
2021-10-06,1256990.429814773,1115071.0215837636
2021-10-07,1258140.057180165,1115146.4597977896
2021-10-08,1257452.8366561208,1115221.9031154583
2021-10-11,1257290.429814773,1115297.3515371154
2021-10-12,1255684.5976444075,1115372.8050631057
2021-10-13,1254603.7042911402,1115448.2636937744
2021-10-14,1252735.4652794267,1115523.7274294673
2021-10-15,1251523.4310726866,1115599.1962705294
2021-10-18,1252541.9175846057,1115674.6702173064
2021-10-19,1256053.4567909345,1115750.1492701436
2021-10-20,1252085.8379140345,1115825.6334293864
2021-10-21,1252579.5107432576,1115901.1226953801
2021-10-22,1253335.4652794267,1115976.6170684707
2021-10-25,1252123.4310726866,1116052.1165490032
2021-10-26,1251173.6785728922,1116127.6211373236
2021-10-27,1250617.598902321,1116203.1308337767
2021-10-28,1251242.412585017,1116278.645638709
2021-10-29,1249636.7055490538,1116354.1655524655
2021-11-01,1250655.192060973,1116429.690575392
2021-11-02,1251280.005743669,1116505.2207078342
2021-11-03,1252167.3514021153,1116580.7559501377
2021-11-04,1252529.7582434632,1116656.2963026483
2021-11-05,1253679.5107432576,1116731.8417657118
2021-11-08,1252729.7582434632,1116807.3923396736
2021-11-09,1252567.3514021153,1116882.9480248797
2021-11-10,1252142.412585017,1116958.5088216756
2021-11-11,1254079.5107432576,1117034.0747304077
2021-11-12,1256803.7042911402,1117109.6457514213
2021-11-15,1255722.8109378729,1117185.2218850628
2021-11-16,1256478.890608444,1117260.8031316774
2021-11-17,1258940.6773149786,1117336.3894916116
2021-11-18,1259040.6773149786,1117411.9809652113
2021-11-19,1260452.8366561208,1117487.577552822
2021-11-22,1262127.4028386113,1117563.1792547898
2021-11-23,1263277.0302040034,1117638.7860714612
2021-11-24,1266001.3488862882,1117714.3980031817
2021-11-25,1270300.108616661,1117790.0150502974
2021-11-26,1274074.17979874,1117865.6372131545
2021-11-29,1276273.5596639265,1117941.2644920992
2021-11-30,1275979.8868347034,1118016.8968874775
2021-12-01,1267813.5082274305,1118092.5343996356
2021-12-02,1271456.1882872323,1118168.1770289196
2021-12-03,1276279.8868347034,1118243.8247756758
2021-12-06,1274936.5866400881,1118319.4776402502
2021-12-07,1275561.4003227842,1118395.1356229892
2021-12-08,1273693.1613110707,1118470.798724239
2021-12-09,1271956.1882872323,1118546.466944346
2021-12-10,1272843.5339456785,1118622.1402836563
2021-12-13,1270975.294933965,1118697.8187425165
2021-12-14,1275142.913810865,1118773.5023212726
2021-12-15,1275767.727493561,1118849.1910202713
2021-12-16,1274686.8341402938,1118924.8848398589
2021-12-17,1271112.888092617,1119000.5837803816
2021-12-20,1272787.4542751072,1119076.2878421862
2021-12-21,1275249.240981642,1119151.9970256193
2021-12-22,1270756.8084220458,1119227.7113310266
2021-12-23,1270200.7287514745,1119303.4307587554
2021-12-24,1267938.94204494,1119379.155309152
2021-12-27,1267776.5352035922,1119454.8849825629
2021-12-28,1263808.916326692,1119530.6197793349
2021-12-29,1263777.650338817,1119606.3596998143
2021-12-30,1264008.916326692,1119682.104744348
2021-12-31,1261878.2704736306,1119757.8549132822
2022-01-03,1260666.1111324881,1119833.6102069642
2022-01-04,1263652.8366561208,1119909.3706257404
2022-01-05,1265852.2165213074,1119985.1361699575
2022-01-06,1268314.0032278418,1120060.9068399626
2022-01-07,1273925.0474337593,1120136.6826361017
2022-01-10,1269301.3488862882,1120212.4635587225
2022-01-11,1269795.0217155113,1120288.2496081712
2022-01-12,1266745.8893505305,1120364.0407847948
2022-01-13,1263434.3501442017,1120439.8370889404
2022-01-14,1263403.0841563267,1120515.6385209546
2022-01-17,1266389.8096799594,1120591.4450811844
2022-01-18,1265702.5891559152,1120667.2567699768
2022-01-19,1267455.8648773697,1120743.0735876788
2022-01-20,1267739.5621797536,1120818.8955346374
2022-01-21,1268233.1098745747,1120894.7226111996
2022-01-24,1267021.0756678344,1120970.5548177122
2022-01-25,1267252.2165213074,1121046.3921545227
2022-01-26,1267877.0302040034,1121122.2346219777
2022-01-27,1271651.1013860824,1121198.0822204244
2022-01-28,1270307.676057065,1121273.9349502102
2022-01-31,1268045.8893505305,1121349.792811682
2022-02-01,1267227.4028386113,1121425.6558051873
2022-02-02,1267327.4028386113,1121501.5239310728
2022-02-03,1266246.5094853442,1121577.3971896863
2022-02-04,1267028.7422459684,1121653.2755813745
2022-02-07,1267233.7300093882,1121729.159106485
2022-02-08,1266940.057180165,1121805.0477653649
2022-02-09,1267433.7300093882,1121880.941558362
2022-02-10,1267140.057180165,1121956.8404858229
2022-02-11,1268683.4825091825,1122032.7445480954
2022-02-14,1269701.9690211017,1122108.653745527
