Date,LP_Total_Value,FD_Benchmark,LP_Value_No_Fees
2020-04-08,1586699.9235651467,1097191.390278467,1243449.9235651467
2020-04-09,1586262.583350583,1097265.5680683344,1242762.583350583
2020-04-10,1580041.2902498182,1097339.7508731375,1236291.2902498182
2020-04-13,1577828.662496566,1097413.9386932156,1233828.662496566
2020-04-14,1581772.6041264446,1097488.1315289077,1237522.6041264446
2020-04-15,1582738.3445723609,1097562.3293805532,1238238.3445723609
2020-04-16,1587484.0465796564,1097636.5322484907,1242734.0465796564
2020-04-17,1596897.0808385278,1097710.7401330597,1251897.0808385278
2020-04-20,1595858.4203409012,1097784.953034599,1250608.4203409012
2020-04-21,1601119.5592393326,1097859.1709534482,1255619.5592393326
2020-04-22,1603517.0536562295,1097933.3938899462,1257767.0536562295
2020-04-23,1598040.1743118817,1098007.6218444325,1252040.1743118817
2020-04-24,1594854.0193973582,1098081.854817246,1248604.0193973582
2020-04-27,1594101.8189255865,1098156.0928087265,1247601.8189255865
2020-04-28,1593922.4019659515,1098230.3358192127,1247172.4019659515
2020-04-29,1597637.0936514013,1098304.5838490443,1250637.0936514013
2020-04-30,1587865.088933686,1098378.8368985604,1240615.088933686
2020-05-01,1577491.627393334,1098453.0949681005,1229991.627393334
2020-05-04,1577770.3007038343,1098527.3580580042,1230020.3007038343
2020-05-05,1583317.6265489731,1098601.6261686105,1235317.6265489731
2020-05-06,1579673.3813643144,1098675.899300259,1231423.3813643144
2020-05-07,1586079.8142078712,1098750.177453289,1237579.8142078712
2020-05-08,1586329.8142078712,1098824.4606280406,1237579.8142078712
2020-05-11,1589300.0921369044,1098898.7488248528,1240300.0921369044
2020-05-12,1589836.4156231857,1098973.042044065,1240586.4156231857
2020-05-13,1588225.2446925703,1099047.340286017,1238725.2446925703
2020-05-14,1591195.3860820297,1099121.6435510484,1241445.3860820297
2020-05-15,1592590.8165667288,1099195.9518394985,1242590.8165667288
2020-05-18,1595618.3045771888,1099270.2651517072,1245368.3045771888
2020-05-19,1595410.2143070535,1099344.5834880143,1244910.2143070535
2020-05-20,1595402.5641312725,1099418.906848759,1244652.5641312725
2020-05-21,1595881.5409965531,1099493.2352342813,1244881.5409965531
2020-05-22,1596131.5409965531,1099567.5686449208,1244881.5409965531
2020-05-25,1600247.2494102856,1099641.9070810173,1248747.2494102856
2020-05-26,1600497.2494102856,1099716.2505429105,1248747.2494102856
2020-05-27,1601176.8029094946,1099790.5990309403,1249176.8029094946
2020-05-28,1598563.2949675338,1099864.9525454463,1246313.2949675338
2020-05-29,1597381.5409965531,1099939.3110867683,1244881.5409965531
2020-06-01,1596056.693552219,1100013.6746552465,1243306.693552219
2020-06-02,1585855.1353352948,1100088.0432512206,1232855.1353352948
2020-06-03,1575224.0236191617,1100162.4168750301,1221974.0236191617
2020-06-04,1573326.529202265,1100236.7955270156,1219826.529202265
2020-06-05,1576726.2240909333,1100311.1792075166,1222976.2240909333
2020-06-08,1575258.1466336714,1100385.5679168731,1221258.1466336714
2020-06-09,1571928.8982457942,1100459.9616554251,1217678.8982457942
2020-06-10,1577905.777590142,1100534.3604235128,1223405.777590142
2020-06-11,1572142.574759513,1100608.764221476,1217392.574759513
2020-06-12,1578978.4245627047,1100683.1730496546,1223978.4245627047
2020-06-15,1578655.777590142,1100757.5869083893,1223405.777590142
2020-06-16,1577474.0236191617,1100832.0057980197,1221974.0236191617
2020-06-17,1579728.4245627047,1100906.429718886,1223978.4245627047
2020-06-18,1580980.6250344764,1100980.8586713283,1224980.6250344764
2020-06-19,1581087.5315611225,1101055.292655687,1224837.5315611225
2020-06-22,1581337.5315611225,1101129.7316723021,1224837.5315611225
2020-06-23,1578724.0236191617,1101204.175721514,1221974.0236191617
2020-06-24,1579976.2240909333,1101278.6248036625,1222976.2240909333
2020-06-25,1582373.8550474038,1101353.0789190887,1225123.8550474038
2020-06-26,1581621.6545756324,1101427.5380681318,1224121.6545756324
2020-06-29,1586882.65693449,1101502.0022511329,1229132.65693449
2020-06-30,1584269.1489925291,1101576.4714684319,1226269.1489925291
2020-07-01,1585263.6992885196,1101650.9457203697,1227013.6992885196
2020-07-02,1585198.7024917381,1101725.425007286,1226698.7024917381
2020-07-03,1585162.3790054568,1101799.9093295217,1226412.3790054568
2020-07-06,1585269.1489925291,1101874.398687417,1226269.1489925291
2020-07-07,1583371.6545756324,1101948.893081312,1224121.6545756324
2020-07-08,1583048.871063496,1102023.3925115482,1223548.871063496
2020-07-09,1581008.1466336714,1102097.8969784651,1221258.1466336714
2020-07-10,1580141.3894594726,1102172.4064824036,1220141.3894594726
2020-07-13,1581078.7296740364,1102246.9210237043,1220828.7296740364
2020-07-14,1581758.1466336714,1102321.4406027074,1221258.1466336714
2020-07-15,1581435.499661109,1102395.965219754,1220685.499661109
2020-07-16,1581685.499661109,1102470.4948751845,1220685.499661109
2020-07-17,1583367.2536320894,1102545.0295693392,1222117.2536320894
2020-07-20,1582042.2696481813,1102619.5693025594,1220542.2696481813
2020-07-21,1580144.7752312843,1102694.114075185,1218394.7752312843
2020-07-22,1579106.2512732316,1102768.6638875573,1217106.2512732316
2020-07-23,1579356.2512732316,1102843.218740017,1217106.2512732316
2020-07-24,1581181.0987175656,1102917.7786329046,1218681.0987175656
2020-07-27,1581144.7752312843,1102992.3435665607,1218394.7752312843
2020-07-28,1578817.5907756048,1103066.9135413265,1215817.5907756048
2020-07-29,1579926.6977740226,1103141.488557543,1216676.6977740226
2020-07-30,1577026.8663457804,1103216.0686155502,1213526.8663457804
2020-07-31,1576990.542859499,1103290.6537156894,1213240.542859499
2020-08-03,1577383.7728724268,1103365.2438583018,1213383.7728724268
2020-08-04,1573624.8344457669,1103439.8390437278,1209374.8344457669
2020-08-05,1570868.2330304522,1103514.439272309,1206368.2330304522
2020-08-06,1562814.3057699986,1103589.0445443855,1198064.3057699986
2020-08-07,1562634.7522707898,1103663.6548602988,1197634.7522707898
2020-08-10,1566464.1371982407,1103738.27022039,1201214.1371982407
2020-08-11,1566857.2306715946,1103812.8906249995,1201357.2306715946
2020-08-12,1566248.2602127506,1103887.5160744693,1200498.2602127506
2020-08-13,1564780.182755489,1103962.1465691393,1198780.182755489
2020-08-14,1566748.2602127506,1104036.7821093518,1200498.2602127506
2020-08-17,1565795.6196466247,1104111.422695447,1199295.6196466247
2020-08-18,1565386.9527425612,1104186.0683277664,1198636.9527425612
2020-08-19,1562773.5813401742,1104260.719006651,1195773.5813401742
2020-08-20,1561305.5038829125,1104335.3747324424,1194055.5038829125
2020-08-21,1562987.2578538929,1104410.0355054815,1195487.2578538929
2020-08-24,1564668.8752852995,1104484.7013261095,1196918.8752852995
2020-08-25,1563200.7978280378,1104559.3721946676,1195200.7978280378
2020-08-26,1560301.1029393694,1104634.0481114972,1192051.1029393694
2020-08-27,1560551.1029393694,1104708.7290769394,1192051.1029393694
2020-08-28,1562805.5038829125,1104783.415091336,1194055.5038829125
2020-08-31,1561051.1029393694,1104858.106155028,1192051.1029393694
2020-09-01,1559726.1189554613,1104932.8022683568,1190476.1189554613
2020-09-02,1556826.424066793,1105007.5034316638,1187326.424066793
2020-09-03,1556074.2235950215,1105082.2096452904,1186324.2235950215
2020-09-04,1557899.0710393556,1105156.920909578,1187899.0710393556
2020-09-07,1558005.8410264282,1105231.6372248682,1187755.8410264282
2020-09-08,1559830.825010336,1105306.3585915018,1189330.825010336
2020-09-09,1563373.749911932,1105381.0850098215,1192623.749911932
2020-09-10,1563623.749911932,1105455.8164801681,1192623.749911932
2020-09-11,1563301.1029393694,1105530.5530028834,1192051.1029393694
2020-09-14,1560258.1780377734,1105605.2945783087,1188758.1780377734
2020-09-15,1556642.469624041,1105680.0412067857,1184892.469624041
2020-09-16,1554028.9616820803,1105754.7928886565,1182028.9616820803
2020-09-17,1554851.7451942167,1105829.549624262,1182601.7451942167
2020-09-18,1554385.8682087264,1105904.311413944,1181885.8682087264
2020-09-21,1551629.266793412,1105979.0782580446,1178879.266793412
2020-09-22,1553454.114237746,1106053.8501569051,1180454.114237746
2020-09-23,1556710.7156530607,1106128.6271108678,1183460.7156530607
2020-09-24,1565407.8729264417,1106203.4091202738,1191907.8729264417
2020-09-25,1565657.8729264417,1106278.196185465,1191907.8729264417
2020-09-28,1567769.1803966311,1106352.9883067836,1193769.1803966311
2020-09-29,1566157.8729264417,1106427.7854845712,1191907.8729264417
2020-09-30,1562828.6245385646,1106502.5877191697,1188328.6245385646
2020-10-01,1561646.8705675842,1106577.3950109207,1186896.8705675842
2020-10-02,1564187.5949974086,1106652.2073601668,1189187.5949974086
2020-10-05,1565726.1189554613,1106727.0247672491,1190476.1189554613
2020-10-06,1563685.394525637,1106801.84723251,1188185.394525637
2020-10-07,1566226.1189554613,1106876.6747562913,1190476.1189554613
2020-10-08,1565130.384915982,1106951.507338935,1189130.384915982
2020-10-09,1565151.2715111272,1107026.3449807833,1188901.2715111272
2020-10-12,1561249.2396111134,1107101.187682178,1184749.2396111134
2020-10-13,1563217.3170683752,1107176.0354434617,1186467.3170683752
2020-10-14,1563896.8705675842,1107250.8882649757,1186896.8705675842
2020-10-15,1563717.3170683752,1107325.7461470624,1186467.3170683752
2020-10-16,1565828.6245385646,1107400.6090900642,1188328.6245385646
2020-10-19,1565219.5175401468,1107475.477094323,1187469.5175401468
2020-10-20,1564180.9935820939,1107550.3501601806,1186180.9935820939
2020-10-21,1563715.1165966038,1107625.2282879802,1185465.1165966038
2020-10-22,1564680.9935820939,1107700.111478063,1186180.9935820939
2020-10-23,1565074.2235950215,1107774.9997307719,1186324.2235950215
2020-10-26,1569046.7019958263,1107849.8930464492,1190046.7019958263
2020-10-27,1571301.1029393694,1107924.7914254367,1192051.1029393694
2020-10-28,1572696.3968844947,1107999.6948680768,1193196.3968844947
2020-10-29,1569223.91848369,1108074.6033747122,1189473.91848369
2020-10-30,1570590.6756578886,1108149.5169456853,1190590.6756578886
2020-11-02,1570583.0254821077,1108224.4355813377,1190333.0254821077
2020-11-03,1568828.6245385646,1108299.3592820128,1188328.6245385646
2020-11-04,1568219.5175401468,1108374.2880480525,1187469.5175401468
2020-11-05,1572907.8729264417,1108449.2218797992,1191907.8729264417
2020-11-06,1566428.7931103224,1108524.1607775956,1185178.7931103224
2020-11-09,1561811.0207643923,1108599.1047417843,1180311.0207643923
2020-11-10,1557479.4353651698,1108674.0537727072,1175729.4353651698
2020-11-11,1561881.4672651833,1108749.0078707077,1179881.4672651833
2020-11-12,1564994.8386675704,1108823.9670361278,1182744.8386675704
2020-11-13,1565101.7451942167,1108898.9312693102,1182601.7451942167
2020-11-16,1561486.0367804843,1108973.9005705977,1178736.0367804843
2020-11-17,1559874.8658498689,1109048.8749403327,1176874.8658498689
2020-11-18,1556545.4809224177,1109123.854378858,1173295.4809224177
2020-11-19,1555077.403465156,1109198.8388865164,1171577.403465156
2020-11-20,1555756.956964365,1109273.8284636503,1172006.956964365
2020-11-23,1554145.7860337493,1109348.8231106026,1170145.7860337493
2020-11-24,1555684.3099918023,1109423.8228277161,1171434.3099918023
2020-11-25,1553643.585561978,1109498.8276153335,1169143.585561978
2020-11-26,1553464.032062769,1109573.8374737976,1168714.032062769
2020-11-27,1549132.4466635464,1109648.8524034515,1164132.4466635464
2020-11-30,1549382.4466635464,1109723.8724046375,1164132.4466635464
2020-12-01,1552352.7245925795,1109798.897477699,1166852.7245925795
2020-12-02,1550254.7900813285,1109873.9276229783,1164504.7900813285
2020-12-03,1551993.7541337356,1109948.962840819,1165993.7541337356
2020-12-04,1549523.4762047024,1110024.0031315638,1163273.4762047024
2020-12-07,1555500.3555490503,1110099.0484955553,1169000.3555490503
2020-12-08,1551884.6471353178,1110174.098933137,1165134.6471353178
2020-12-09,1552220.6670668188,1110249.1544446514,1165220.6670668188
2020-12-10,1550093.9227054934,1110324.2150304422,1162843.9227054934
2020-12-11,1548625.8452482317,1110399.280690852,1161125.8452482317
2020-12-14,1546012.4738458446,1110474.3514262238,1158262.4738458446
2020-12-15,1549125.8452482317,1110549.427236901,1161125.8452482317
2020-12-16,1547371.4443046886,1110624.5081232265,1159121.4443046886
2020-12-17,1547621.4443046886,1110699.5940855434,1159121.4443046886
2020-12-18,1543862.6424176025,1110774.6851241954,1155112.6424176025
2020-12-21,1546546.5968603545,1110849.781239525,1157546.5968603545
2020-12-22,1547655.5673191985,1110924.882431876,1158405.5673191985
2020-12-23,1551198.628760368,1110999.9887015908,1161698.628760368
2020-12-24,1551305.3987474407,1111075.1000490135,1161555.3987474407
2020-12-25,1551984.9522466494,1111150.2164744872,1161984.9522466494
2020-12-28,1552091.722233722,1111225.3379783551,1161841.722233722
2020-12-29,1549564.234223262,1111300.4645609607,1159064.234223262
2020-12-30,1549298.797332126,1111375.5962226472,1158548.797332126
2020-12-31,1550121.4443046886,1111450.732963758,1159121.4443046886
2021-01-01,1542353.8405305163,1111525.874784636,1151103.8405305163
2021-01-04,1540456.2095740458,1111601.021685626,1148956.2095740458
2021-01-05,1540849.4395869733,1111676.17366707,1149099.4395869733
2021-01-06,1539095.0386434302,1111751.330729312,1147095.0386434302
2021-01-07,1541206.2095740458,1111826.492872696,1148956.2095740458
2021-01-08,1549330.7198748642,1111901.6600975646,1156830.7198748642
2021-01-11,1549580.7198748642,1111976.8324042622,1156830.7198748642
2021-01-12,1552550.9978038976,1112052.0097931318,1159550.9978038976
2021-01-13,1552228.350831335,1112127.1922645173,1158978.350831335
2021-01-14,1551046.5968603545,1112202.3798187622,1157546.5968603545
2021-01-15,1547717.3484724772,1112277.57245621,1153967.3484724772
2021-01-18,1551832.9203466359,1112352.7701772044,1157832.9203466359
2021-01-19,1552226.1503595633,1112427.9729820895,1157976.1503595633
2021-01-20,1552905.5673191985,1112503.1808712084,1158405.5673191985
2021-01-21,1551580.7198748642,1112578.3938449053,1156830.7198748642
2021-01-22,1548537.7949732684,1112653.6119035236,1153537.7949732684
2021-01-25,1552939.826873282,1112728.835047407,1157689.826873282
2021-01-26,1552617.0433611455,1112804.0632769,1157117.0433611455
2021-01-27,1552008.0729023016,1112879.296592346,1156258.0729023016
2021-01-28,1553689.826873282,1112954.5349940886,1157689.826873282
2021-01-29,1554226.1503595633,1113029.7784824718,1157976.1503595633
2021-02-01,1553330.7198748642,1113105.0270578396,1156830.7198748642
2021-02-02,1555728.350831335,1113180.280720536,1158978.350831335
2021-02-03,1554403.3668474269,1113255.5394709047,1157403.3668474269
2021-02-04,1555512.4738458446,1113330.80330929,1158262.4738458446
2021-02-05,1559341.722233722,1113406.0722360353,1161841.722233722
2021-02-08,1560164.5057458584,1113481.3462514852,1162414.5057458584
2021-02-09,1560557.599219212,1113556.6253559834,1162557.599219212
2021-02-10,1556942.0273450536,1113631.9095498743,1158692.0273450536
2021-02-11,1555760.2733740732,1113707.1988335017,1157260.2733740732
2021-02-12,1555580.7198748642,1113782.4932072095,1156830.7198748642
2021-02-15,1555830.7198748642,1113857.7926713421,1156830.7198748642
2021-02-16,1554076.3189313211,1113933.097226244,1154826.3189313211
2021-02-17,1556330.7198748642,1114008.4068722588,1156830.7198748642
2021-02-18,1554433.0889183937,1114083.7216097305,1154683.0889183937
2021-02-19,1556401.1663756554,1114159.0414390042,1156401.1663756554
2021-02-22,1556364.8428893741,1114234.3663604234,1156114.8428893741
2021-02-23,1556185.2893901651,1114309.6963743325,1155685.2893901651
2021-02-24,1557867.0433611455,1114385.0314810763,1157117.0433611455
2021-02-25,1557258.0729023016,1114460.3716809985,1156258.0729023016
2021-02-26,1561373.6447764602,1114535.7169744438,1160123.6447764602
2021-03-01,1561766.8747893877,1114611.067361756,1160266.8747893877
2021-03-02,1562589.5217619503,1114686.42284328,1160839.5217619503
2021-03-03,1562266.8747893877,1114761.7834193602,1160266.8747893877
2021-03-04,1562659.9682627416,1114837.149090341,1160409.9682627416
2021-03-05,1565630.2461917747,1114912.5198565666,1163130.2461917747
2021-03-08,1569316.4011062982,1114987.8957183817,1166566.4011062982
2021-03-09,1578443.1118788884,1115063.2766761307,1175443.1118788884
2021-03-10,1581413.3898079216,1115138.6627301583,1178163.3898079216
2021-03-11,1582236.0367804843,1115214.0538808089,1178736.0367804843
2021-03-12,1578477.2348933981,1115289.4501284268,1174727.2348933981
2021-03-15,1581877.0663216403,1115364.851473357,1177877.0663216403
2021-03-16,1581411.1893361502,1115440.2579159439,1177161.1893361502
2021-03-17,1581804.2828095038,1115515.6694565325,1177304.2828095038
2021-03-18,1584201.9137659746,1115591.0860954667,1179451.9137659746
2021-03-19,1583306.4832812755,1115666.507833092,1178306.4832812755
2021-03-22,1582554.2828095038,1115741.9346697528,1177304.2828095038
2021-03-23,1581802.0823377324,1115817.3666057936,1176302.0823377324
2021-03-24,1585488.237252256,1115892.8036415593,1179738.237252256
2021-03-25,1588458.515181289,1115968.2457773949,1182458.515181289
2021-03-26,1592860.5470813029,1116043.693013645,1186610.5470813029
2021-03-29,1593110.5470813029,1116119.1453506544,1186610.5470813029
2021-03-30,1591928.7931103224,1116194.602788768,1185178.7931103224
2021-03-31,1594899.0710393556,1116270.0653283307,1187899.0710393556
2021-04-01,1593860.5470813029,1116345.5329696871,1186610.5470813029
2021-04-02,1592965.1165966038,1116421.0057131827,1185465.1165966038
2021-04-05,1593215.1165966038,1116496.483559162,1185465.1165966038
2021-04-06,1590601.7451942167,1116571.9665079701,1182601.7451942167
2021-04-07,1590565.4217079354,1116647.4545599518,1182315.4217079354
2021-04-08,1590815.4217079354,1116722.9477154524,1182315.4217079354
2021-04-09,1592783.4991651971,1116798.4459748168,1184033.4991651971
2021-04-12,1592460.7156530607,1116873.94933839,1183460.7156530607
2021-04-13,1591994.8386675704,1116949.4578065174,1182744.8386675704
2021-04-14,1591385.8682087264,1117024.9713795434,1181885.8682087264
2021-04-15,1590633.667736955,1117100.4900578142,1180883.667736955
2021-04-16,1590311.0207643923,1117176.0138416737,1180311.0207643923
2021-04-19,1591419.9912232363,1117251.5427314679,1181169.9912232363
2021-04-20,1589522.3602667656,1117327.0767275419,1179022.3602667656
2021-04-21,1589342.9433071306,1117402.6158302408,1178592.9433071306
2021-04-22,1589736.0367804843,1117478.1600399096,1178736.0367804843
2021-04-23,1588983.8363087128,1117553.709356894,1177733.8363087128
2021-04-26,1587086.341891816,1117629.2637815392,1175586.341891816
2021-04-27,1584329.6039369274,1117704.8233141906,1172579.6039369274
2021-04-28,1585152.387449064,1117780.3879551932,1173152.387449064
2021-04-29,1586261.357907908,1117855.9577048924,1174011.357907908
2021-04-30,1585222.833949855,1117931.5325636338,1172722.833949855
2021-05-03,1585472.833949855,1118007.1125317626,1172722.833949855
2021-05-04,1586725.0344216267,1118082.6976096246,1173725.0344216267
2021-05-05,1593131.4672651833,1118158.2877975646,1179881.4672651833
2021-05-06,1592522.3602667656,1118233.883095929,1179022.3602667656
2021-05-07,1592772.3602667656,1118309.4835050623,1179022.3602667656
2021-05-10,1590731.6358369412,1118385.0890253107,1176731.6358369412
2021-05-11,1590408.9888643785,1118460.6996570195,1176158.9888643785
2021-05-12,1593522.3602667656,1118536.3154005343,1179022.3602667656
2021-05-13,1595347.3442506737,1118611.9362562008,1180597.3442506737
2021-05-14,1595597.3442506737,1118687.5622243644,1180597.3442506737
2021-05-17,1598281.1621538517,1118763.193305371,1183031.1621538517
2021-05-18,1596669.9912232363,1118838.8294995662,1181169.9912232363
2021-05-19,1596204.114237746,1118914.4708072953,1180454.114237746
2021-05-20,1602610.5470813029,1118990.1172289047,1186610.5470813029
2021-05-21,1601285.6996369686,1119065.7687647396,1185035.6996369686
2021-05-24,1602108.3466095312,1119141.425415146,1185608.3466095312
2021-05-25,1601928.7931103224,1119217.0871804694,1185178.7931103224
2021-05-26,1602465.1165966038,1119292.754061056,1185465.1165966038
2021-05-27,1602715.1165966038,1119368.4260572512,1185465.1165966038
2021-05-28,1602678.7931103224,1119444.1031694014,1185178.7931103224
2021-05-31,1601926.5926385508,1119519.785397852,1184176.5926385508
2021-06-01,1598024.5607385372,1119595.472742949,1180024.5607385372
2021-06-02,1598847.3442506737,1119671.1652050384,1180597.3442506737
2021-06-03,1598238.237252256,1119746.8627844662,1179738.237252256
2021-06-04,1600435.428114372,1119822.5654815782,1181685.428114372
2021-06-07,1600313.2212361638,1119898.2732967206,1181313.2212361638
2021-06-08,1598988.237252256,1119973.986230239,1179738.237252256
2021-06-09,1598522.3602667656,1120049.7042824803,1179022.3602667656
2021-06-10,1598342.9433071306,1120125.4274537896,1178592.9433071306
2021-06-11,1598449.713294203,1120201.1557445133,1178449.713294203
2021-06-14,1597124.8658498689,1120276.8891549977,1176874.8658498689
2021-06-15,1597661.1893361502,1120352.6276855888,1177161.1893361502
2021-06-16,1599199.713294203,1120428.3713366326,1178449.713294203
2021-06-17,1604317.6221797068,1120504.120108476,1183317.6221797068
2021-06-18,1607001.440082885,1120579.8740014643,1185751.440082885
2021-06-21,1606822.0231232499,1120655.6330159442,1185322.0231232499
2021-06-22,1607215.1165966038,1120731.3971522613,1185465.1165966038
2021-06-23,1609612.7475530743,1120807.166410763,1187612.7475530743
2021-06-24,1613585.225953879,1120882.9407917948,1191335.225953879
2021-06-25,1612260.378509545,1120958.7202957033,1189760.378509545
2021-06-28,1613025.678861107,1121034.5049228347,1190275.678861107
2021-06-29,1609896.8705675842,1121110.2946735355,1186896.8705675842
2021-06-30,1611435.394525637,1121186.0895481517,1188185.394525637
2021-07-01,1612401.2715111272,1121261.8895470302,1188901.2715111272
2021-07-02,1615801.1029393694,1121337.6946705175,1192051.1029393694
2021-07-05,1613330.825010336,1121413.5049189595,1189330.825010336
2021-07-06,1614010.378509545,1121489.320292703,1189760.378509545
2021-07-07,1615405.6724546703,1121565.1407920949,1190905.6724546703
2021-07-08,1618089.6268974221,1121640.966417481,1193339.6268974221
2021-07-09,1621918.8752852995,1121716.797169208,1196918.8752852995
2021-07-12,1622942.0988917903,1121792.633047623,1197692.0988917903
2021-07-13,1624709.7362546977,1121868.4740530723,1199209.7362546977
2021-07-14,1625675.4767006142,1121944.3201859023,1199925.4767006142
2021-07-15,1626927.6771723856,1122020.1714464598,1200927.6771723856
2021-07-16,1628752.6611562937,1122096.0278350918,1202502.6611562937
2021-07-19,1631150.1555731904,1122171.8893521444,1204650.1555731904
2021-07-20,1635695.4174861317,1122247.7559979646,1208945.4174861317
2021-07-21,1637377.171457112,1122323.6277728993,1210377.171457112
2021-07-22,1637054.3879449756,1122399.5046772952,1209804.3879449756
2021-07-23,1636445.4174861317,1122475.386711499,1208945.4174861317
2021-07-26,1636695.4174861317,1122551.2738758572,1208945.4174861317
2021-07-27,1638233.9414441846,1122627.1661707172,1210233.9414441846
2021-07-28,1638054.3879449756,1122703.0635964256,1209804.3879449756
2021-07-29,1638447.6179579033,1122778.9661533295,1209947.6179579033
2021-07-30,1640702.0189014464,1122854.873841775,1211952.0189014464
2021-08-02,1638088.5109594855,1122930.7866621101,1209088.5109594855
2021-08-03,1638424.3943514125,1123006.7046146812,1209174.3943514125
2021-08-04,1639161.294471622,1123082.6276998355,1209661.294471622
2021-08-05,1638695.4174861317,1123158.5559179196,1208945.4174861317
2021-08-06,1636941.0165425886,1123234.4892692808,1206941.0165425886
2021-08-09,1639338.5109594855,1123310.427754266,1209088.5109594855
2021-08-10,1640590.711431257,1123386.3713732227,1210090.711431257
2021-08-11,1642702.0189014464,1123462.3201264974,1211952.0189014464
2021-08-12,1643381.5724006551,1123538.2740144378,1212381.5724006551
2021-08-13,1642629.3719288837,1123614.2330373903,1211379.3719288837
2021-08-16,1644167.8958869365,1123690.197195703,1212667.8958869365
2021-08-17,1644417.8958869365,1123766.1664897222,1212667.8958869365
2021-08-18,1645813.1898320618,1123842.1409197957,1213813.1898320618
2021-08-19,1645776.8663457804,1123918.1204862702,1213526.8663457804
2021-08-20,1646313.1898320618,1123994.1051894936,1213813.1898320618
2021-08-23,1644272.4654022374,1124070.0950298128,1211522.4654022374
2021-08-24,1640943.2170143602,1124146.0900075752,1207943.2170143602
2021-08-25,1639331.9095441708,1124222.090123128,1206081.9095441708
2021-08-26,1636002.6611562937,1124298.0953768187,1202502.6611562937
2021-08-27,1634677.6771723856,1124374.1057689947,1200927.6771723856
2021-08-30,1630918.8752852995,1124450.121300003,1196918.8752852995
2021-08-31,1623867.1484966173,1124526.1419701916,1189617.1484966173
2021-09-01,1622971.7180119182,1124602.1677799076,1188471.7180119182
2021-09-02,1622362.7475530743,1124678.1987294985,1187612.7475530743
2021-09-03,1623758.1780377734,1124754.234819312,1188758.1780377734
2021-09-06,1621001.440082885,1124830.2760496952,1185751.440082885
2021-09-07,1622396.8705675842,1124906.3224209961,1186896.8705675842
2021-09-08,1626369.348968389,1124982.373933562,1190619.348968389
2021-09-09,1624758.1780377734,1125058.4305877404,1188758.1780377734
2021-09-10,1622860.5470813029,1125134.4923838794,1186610.5470813029
2021-09-13,1622537.9001087402,1125210.559322326,1186037.9001087402
2021-09-14,1623074.2235950215,1125286.6314034283,1186324.2235950215
2021-09-15,1627046.7019958263,1125362.7086275334,1190046.7019958263
2021-09-16,1627296.7019958263,1125438.79099499,1190046.7019958263
2021-09-17,1629407.8729264417,1125514.8785061447,1191907.8729264417
2021-09-20,1633666.6748135278,1125590.9711613462,1195916.6748135278
2021-09-21,1637782.3832272603,1125667.0689609416,1199782.3832272603
2021-09-22,1636314.3057699986,1125743.1719052792,1198064.3057699986
2021-09-23,1639141.3536861043,1125819.2799947064,1200641.3536861043
2021-09-24,1634380.3513272465,1125895.3932295712,1195630.3513272465
2021-09-27,1637923.2762288426,1125971.5116102218,1198923.2762288426
2021-09-28,1637600.62925628,1126047.6351370055,1198350.62925628
2021-09-29,1637134.7522707898,1126123.7638102705,1197634.7522707898
2021-09-30,1640248.2602127506,1126199.8976303649,1200498.2602127506
2021-10-01,1636632.5517990182,1126276.0365976363,1196632.5517990182
2021-10-04,1635021.3808684028,1126352.180712433,1194771.3808684028
2021-10-05,1634985.0573821214,1126428.329975103,1194485.0573821214
2021-10-06,1636523.5813401742,1126504.4843859943,1195773.5813401742
2021-10-07,1637918.8752852995,1126580.6439454544,1196918.8752852995
2021-10-08,1637309.9048264555,1126656.8086538322,1196059.9048264555
2021-10-11,1637273.5813401742,1126732.9785114755,1195773.5813401742
2021-10-12,1635662.2738699848,1126809.1535187324,1193912.2738699848
2021-10-13,1634623.749911932,1126885.333675951,1192623.749911932
2021-10-14,1632726.1189554613,1126961.5189834794,1190476.1189554613
2021-10-15,1631544.5015240547,1127037.709441666,1189044.5015240547
2021-10-18,1632796.7019958263,1127113.9050508589,1190046.7019958263
2021-10-19,1636769.1803966311,1127190.1058114064,1193769.1803966311
2021-10-20,1632580.825010336,1127266.3117236567,1189330.825010336
2021-10-21,1633260.378509545,1127342.5227879582,1189760.378509545
2021-10-22,1634226.1189554613,1127418.739004659,1190476.1189554613
2021-10-25,1633044.5015240547,1127494.9603741078,1189044.5015240547
2021-10-26,1632149.0710393556,1127571.1868966527,1187899.0710393556
2021-10-27,1631683.1940538655,1127647.418572642,1187183.1940538655
2021-10-28,1632505.8410264282,1127723.6554024243,1187755.8410264282
2021-10-29,1630894.6700958125,1127799.897386348,1185894.6700958125
2021-11-01,1632146.8705675842,1127876.1445247617,1186896.8705675842
2021-11-02,1632969.5175401468,1127952.3968180134,1187469.5175401468
2021-11-03,1634078.6245385646,1128028.654266452,1188328.6245385646
2021-11-04,1634614.948024846,1128104.916870426,1188614.948024846
2021-11-05,1636010.378509545,1128181.1846302839,1189760.378509545
2021-11-08,1635114.948024846,1128257.4575463743,1188614.948024846
2021-11-09,1635078.6245385646,1128333.7356190458,1188328.6245385646
2021-11-10,1634755.8410264282,1128410.0188486467,1187755.8410264282
2021-11-11,1637010.378509545,1128486.307235526,1189760.378509545
2021-11-12,1640123.749911932,1128562.6007800323,1192623.749911932
