Date,LP_Total_Value,FD_Benchmark,LP_Value_No_Fees
2020-04-03,1422762.1488305351,1096894.7292615767,1080512.1488305351
2020-04-06,1429931.132074962,1096968.8869950904,1087431.132074962
2020-04-07,1423798.451071605,1097043.0497421839,1081048.451071605
2020-04-08,1419508.7912687545,1097117.2175031966,1076508.7912687545
2020-04-09,1419773.9186657493,1097191.390278467,1076523.9186657493
2020-04-10,1413135.1902153115,1097265.5680683344,1069635.1902153115
2020-04-13,1411957.5421239478,1097339.7508731375,1068207.5421239478
2020-04-14,1412434.1829467772,1097413.9386932156,1068434.1829467772
2020-04-15,1411807.964493478,1097488.1315289077,1067557.964493478
2020-04-16,1421182.5762461328,1097562.3293805532,1076682.5762461328
2020-04-17,1420133.3309411637,1097636.5322484907,1075383.3309411637
2020-04-20,1420534.42482305,1097710.7401330597,1075534.42482305
2020-04-21,1418457.9572269248,1097784.953034599,1073207.9572269248
2020-04-22,1426540.8873731077,1097859.1709534482,1081040.8873731077
2020-04-23,1425151.8158999388,1097933.3938899462,1079401.8158999388
2020-04-24,1421844.0862412902,1098007.6218444325,1075844.0862412902
2020-04-27,1420878.0416197912,1098081.854817246,1074628.0416197912
2020-04-28,1419201.909779844,1098156.0928087265,1072701.909779844
2020-04-29,1416770.398574495,1098230.3358192127,1070020.398574495
2020-04-30,1412563.849411085,1098304.5838490443,1065563.849411085
2020-05-01,1413078.2186823713,1098378.8368985604,1065828.2186823713
2020-05-04,1419839.3024721227,1098453.0949681005,1072339.3024721227
2020-05-05,1417581.576244152,1098527.3580580042,1069831.576244152
2020-05-06,1417582.3343698601,1098601.6261686105,1069582.3343698601
2020-05-07,1422183.0817983376,1098675.899300259,1073933.0817983376
2020-05-08,1415725.6119797458,1098750.177453289,1067225.6119797458
2020-05-11,1416081.4137146783,1098824.4606280406,1067331.4137146783
2020-05-12,1419466.026477627,1098898.7488248528,1070466.026477627
2020-05-13,1421007.708084099,1098973.042044065,1071757.708084099
2020-05-14,1421794.0103251687,1099047.340286017,1072294.0103251687
2020-05-15,1424000.3069150753,1099121.6435510484,1074250.3069150753
2020-05-18,1426969.5465688813,1099195.9518394985,1076969.5465688813
2020-05-19,1421554.5164824696,1099270.2651517072,1071304.5164824696
2020-05-20,1420444.8516335518,1099344.5834880143,1069944.8516335518
2020-05-21,1418202.2528025755,1099418.906848759,1067452.2528025755
2020-05-22,1421375.442183719,1099493.2352342813,1070375.442183719
2020-05-25,1426724.0052791014,1099567.5686449208,1075474.0052791014
2020-05-26,1426822.911397215,1099641.9070810173,1075322.911397215
2020-05-27,1421777.9622729924,1099716.2505429105,1070027.9622729924
2020-05-28,1424158.043840277,1099790.5990309403,1072158.043840277
2020-05-29,1422972.832050416,1099864.9525454463,1070722.832050416
2020-06-01,1418811.66507799,1099939.3110867683,1066311.66507799
2020-06-02,1416538.8114530244,1100013.6746552465,1063788.8114530244
2020-06-03,1410353.274604216,1100088.0432512206,1057353.274604216
2020-06-04,1408677.142764269,1100162.4168750301,1055427.142764269
2020-06-05,1409304.787424955,1100236.7955270156,1055804.787424955
2020-06-08,1404916.9796296994,1100311.1792075166,1051166.9796296994
2020-06-09,1401888.8366833613,1100385.5679168731,1047888.8366833614
2020-06-10,1403951.6931339086,1100459.9616554251,1049701.6931339086
2020-06-11,1401029.1718344437,1100534.3604235128,1046529.1718344436
2020-06-12,1407714.7086832519,1100608.764221476,1052964.7086832519
2020-06-15,1408493.4472258245,1100683.1730496546,1053493.4472258245
2020-06-16,1404415.3908928388,1100757.5869083893,1049165.3908928388
2020-06-17,1408185.3020590008,1100832.0057980197,1052685.3020590008
2020-06-18,1408593.8695953547,1100906.429718886,1052843.8695953547
2020-06-19,1409047.8193226925,1100980.8586713283,1053047.8193226925
2020-06-22,1412266.30085079,1101055.292655687,1056016.30085079
2020-06-23,1407115.6400356647,1101129.7316723021,1050615.6400356647
2020-06-24,1406791.5193021083,1101204.175721514,1050041.5193021083
2020-06-25,1409655.0472650116,1101278.6248036625,1052655.0472650116
2020-06-26,1407873.203734162,1101353.0789190887,1050623.203734162
2020-06-29,1409898.2416922227,1101427.5380681318,1052398.2416922227
2020-06-30,1409793.1980829986,1101502.0022511329,1052043.1980829986
2020-07-01,1410662.610963509,1101576.4714684319,1052662.610963509
2020-07-02,1410927.7383605035,1101650.9457203697,1052677.7383605035
2020-07-03,1412340.9271365511,1101725.425007286,1053840.9271365511
2020-07-06,1411525.8863529088,1101799.9093295217,1052775.8863529088
2020-07-07,1410680.680819307,1101874.398687417,1051680.680819307
2020-07-08,1413702.7763185643,1101948.893081312,1054452.7763185643
2020-07-09,1410183.6232781105,1102023.3925115482,1050683.6232781105
2020-07-10,1411196.4762979802,1102097.8969784651,1051446.4762979802
2020-07-13,1410902.610358413,1102172.4064824036,1050902.610358413
2020-07-14,1410623.8718158405,1102246.9210237043,1050373.8718158405
2020-07-15,1410805.8885733946,1102321.4406027074,1050305.8885733946
2020-07-16,1410187.3238626223,1102395.965219754,1049437.3238626223
2020-07-17,1412438.9125994828,1102470.4948751845,1051438.9125994828
2020-07-20,1410732.6160095762,1102545.0295693392,1049482.6160095762
2020-07-21,1409842.0282849907,1102619.5693025594,1048342.0282849908
2020-07-22,1406013.2138262969,1102694.114075185,1044263.2138262967
2020-07-23,1408227.0741147005,1102768.6638875573,1046227.0741147005
2020-07-24,1408779.1718344437,1102843.218740017,1046529.1718344436
2020-07-27,1406393.0428200783,1102917.7786329046,1043893.0428200782
2020-07-28,1403659.4338949858,1102992.3435665607,1040909.4338949859
2020-07-29,1404528.8467754964,1103066.9135413265,1041528.8467754963
2020-07-30,1401576.1607260718,1103141.488557543,1038326.1607260718
2020-07-31,1399250.451255655,1103216.0686155502,1035750.451255655
2020-08-03,1401743.8082123396,1103290.6537156894,1037993.8082123396
2020-08-04,1403202.379179371,1103365.2438583018,1039202.3791793712
2020-08-05,1400665.1562831192,1103439.8390437278,1036415.1562831193
2020-08-06,1398769.9473188398,1103514.439272309,1034269.94731884
2020-08-07,1399095.494259783,1103589.0445443855,1034345.4942597832
2020-08-10,1401853.220487754,1103663.6548602988,1036853.2204877541
2020-08-11,1402911.4556986075,1103738.27022039,1037661.4556986075
2020-08-12,1403055.7440077048,1103812.8906249995,1037555.7440077049
2020-08-13,1401757.256828444,1103887.5160744693,1036007.256828444
2020-08-14,1402936.3311271947,1103962.1465691393,1036936.3311271946
2020-08-17,1401086.504353899,1104036.7821093518,1034836.5043538989
2020-08-18,1399584.0674473005,1104111.422695447,1033084.0674473004
2020-08-19,1396767.3478827677,1104186.0683277664,1030017.3478827677
2020-08-20,1401980.034537288,1104260.719006651,1034980.034537288
2020-08-21,1399299.2814576472,1104335.3747324424,1032049.2814576471
2020-08-24,1403545.0753209305,1104410.0355054815,1036045.0753209305
2020-08-25,1402828.1825296935,1104484.7013261095,1035078.1825296934
2020-08-26,1401333.309321592,1104559.3721946676,1033333.3093215921
2020-08-27,1399347.5160634047,1104634.0481114972,1031097.5160634047
2020-08-28,1400141.3820029718,1104708.7290769394,1031641.3820029718
2020-08-31,1394129.540087512,1104783.415091336,1025379.540087512
2020-09-01,1396411.4736623913,1104858.106155028,1027411.4736623914
2020-09-02,1397069.373117067,1104932.8022683568,1027819.3731170668
2020-09-03,1398814.9144068467,1105007.5034316638,1029314.9144068466
2020-09-04,1401330.962459023,1105082.2096452904,1031580.9624590232
2020-09-07,1401384.576430183,1105156.920909578,1031384.5764301828
2020-09-08,1402533.3959349443,1105231.6372248682,1032283.3959349443
2020-09-09,1406235.3238586604,1105306.3585915018,1035735.3238586604
2020-09-10,1403078.778125928,1105381.0850098215,1032328.778125928
2020-09-11,1405013.1417460511,1105455.8164801681,1034013.141746051
2020-09-14,1403760.0367577737,1105530.5530028834,1032510.0367577738
2020-09-15,1402015.9216753808,1105605.2945783087,1030515.9216753808
2020-09-16,1400166.0949020851,1105680.0412067857,1028416.0949020853
2020-09-17,1398648.530598492,1105754.7928886565,1026648.530598492
2020-09-18,1397115.928941934,1105829.549624262,1024865.928941934
2020-09-21,1398733.0674453194,1105904.311413944,1026233.0674453194
2020-09-22,1401521.0484672794,1105979.0782580446,1028771.0484672795
2020-09-23,1403840.7104906156,1106053.8501569051,1030840.7104906157
2020-09-24,1409989.945098354,1106128.6271108678,1036739.9450983541
2020-09-25,1411954.5635124664,1106203.4091202738,1038454.5635124663
2020-09-28,1413390.443384006,1106278.196185465,1039640.4433840059
2020-09-29,1409546.5015283173,1106352.9883067836,1035546.5015283173
2020-09-30,1407704.238453519,1106427.7854845712,1033454.238453519
2020-10-01,1405544.6602179534,1106502.5877191697,1031044.6602179534
2020-10-02,1404208.4445902356,1106577.3950109207,1029458.4445902357
2020-10-05,1404382.8976492926,1106652.2073601668,1029382.8976492926
2020-10-06,1401989.2049364299,1106727.0247672491,1026739.2049364299
2020-10-07,1404678.947921955,1106801.84723251,1029178.9479219549
2020-10-08,1402496.768634927,1106876.6747562913,1026746.7686349271
2020-10-09,1401787.4395421874,1106951.507338935,1025787.4395421874
2020-10-12,1400133.998797732,1107026.3449807833,1023883.998797732
2020-10-13,1401403.7474344205,1107101.187682178,1024903.7474344205
2020-10-14,1404206.7658093455,1107176.0354434617,1027456.7658093454
2020-10-15,1402228.5362496553,1107250.8882649757,1025228.5362496553
2020-10-16,1404706.7658093455,1107325.7461470624,1027456.7658093454
2020-10-19,1403166.6004542902,1107400.6090900642,1025666.6004542902
2020-10-20,1403907.610548406,1107475.477094323,1026157.6105484059
2020-10-21,1402669.5429130937,1107550.3501601806,1024669.5429130937
2020-10-22,1402156.6898932238,1107625.2282879802,1023906.6898932239
2020-10-23,1403350.8015449394,1107700.111478063,1024850.8015449394
2020-10-26,1404318.4524618848,1107774.9997307719,1025568.4524618848
2020-10-27,1406932.6485064668,1107849.8930464492,1027932.6485064666
2020-10-28,1407734.0781445312,1107924.7914254367,1028484.0781445311
2020-10-29,1410061.213822335,1107999.6948680768,1030561.2138223349
2020-10-30,1411806.8451561444,1108074.6033747122,1032056.8451561445
2020-11-02,1412993.4831533923,1108149.5169456853,1032993.4831533923
2020-11-03,1410614.8277934943,1108224.4355813377,1030364.8277934944
2020-11-04,1405879.540087512,1108299.3592820128,1025379.540087512
2020-11-05,1406053.9931465688,1108374.2880480525,1025303.9931465688
2020-11-06,1401462.3256680053,1108449.2218797992,1020462.3256680052
2020-11-09,1398592.750258021,1108524.1607775956,1017342.7502580212
2020-11-10,1398948.4619489238,1108599.1047417843,1017448.4619489238
2020-11-11,1400165.264696131,1108674.0537727072,1018415.2646961311
2020-11-12,1400679.6339674173,1108749.0078707077,1018679.6339674174
2020-11-13,1400944.761364412,1108823.9670361278,1018694.7613644119
2020-11-16,1399774.7670155754,1108898.9312693102,1017274.7670155753
2020-11-17,1398665.1021666573,1108973.9005705977,1015915.1021666575
2020-11-18,1396905.85968727,1109048.8749403327,1013905.8596872699
2020-11-19,1397646.8697813856,1109123.854378858,1014396.8697813856
2020-11-20,1399717.2899304302,1109198.8388865164,1016217.2899304301
2020-11-23,1398584.9339860205,1109273.8284636503,1014834.9339860205
2020-11-24,1398963.3367724149,1109348.8231106026,1014963.336772415
2020-11-25,1397460.989909846,1109423.8228277161,1013210.9899098461
2020-11-26,1396525.1100383066,1109498.8276153335,1012025.1100383066
2020-11-27,1395883.7641880126,1109573.8374737976,1011133.7641880127
2020-11-30,1395136.706646816,1109648.8524034515,1010136.7066468161
2020-12-01,1397199.5630973633,1109723.8724046375,1011949.5630973633
2020-12-02,1395636.706646816,1109798.897477699,1010136.7066468161
2020-12-03,1396355.02564544,1109873.9276229783,1010605.0256454401
2020-12-04,1393311.7553021077,1109948.962840819,1007311.7553021077
2020-12-07,1394007.3832052397,1110024.0031315638,1007757.3832052397
2020-12-08,1396160.8239496949,1110099.0484955553,1009660.8239496949
2020-12-09,1397135.948521108,1110174.098933137,1010385.9485211079
2020-12-10,1397174.5251393025,1110249.1544446514,1010174.5251393026
2020-12-11,1395709.9067251906,1110324.2150304422,1008459.9067251905
2020-12-14,1395574.6083219773,1110399.280690852,1008074.6083219773
2020-12-15,1395280.83242644,1110474.3514262238,1007530.8324264399
2020-12-16,1394359.9899078652,1110549.427236901,1006359.9899078652
2020-12-17,1392109.8273783915,1110624.5081232265,1003859.8273783915
2020-12-18,1390146.6351716663,1110699.5940855434,1001646.6351716663
2020-12-21,1394339.5731894982,1110774.6851241954,1005589.5731894982
2020-12-22,1395715.0335170892,1110849.781239525,1006715.0335170892
2020-12-23,1397604.104990258,1110924.882431876,1008354.1049902581
2020-12-24,1395505.0363426707,1110999.9887015908,1006005.0363426708
2020-12-25,1393375.6228570645,1111075.1000490135,1003625.6228570646
2020-12-28,1393383.9446812703,1111150.2164744872,1003383.9446812703
2020-12-29,1394585.7100755128,1111225.3379783551,1004335.7100755128
2020-12-30,1392909.5782355657,1111300.4645609607,1002409.5782355656
2020-12-31,1390032.4391270843,1111375.5962226472,999282.4391270843
2021-01-01,1389036.139711596,1111450.732963758,998036.1397115962
2021-01-04,1388689.4179265779,1111525.874784636,997439.4179265777
2021-01-05,1388780.760346194,1111601.021685626,997280.760346194
2021-01-06,1387006.4805138416,1111676.17366707,995256.4805138416
2021-01-07,1387128.0777274473,1111751.330729312,995128.0777274471
2021-01-08,1392778.7385425726,1111826.492872696,1000528.7385425726
2021-01-11,1396103.0218056026,1111901.6600975646,1003603.0218056025
2021-01-12,1397266.9687073585,1111976.8324042622,1004516.9687073585
2021-01-13,1392282.4391270843,1112052.0097931318,999282.4391270843
2021-01-14,1394617.2285474152,1112127.1922645173,1001367.2285474151
2021-01-15,1393719.077124332,1112202.3798187622,1000219.0771243322
2021-01-18,1399573.6876667952,1112277.57245621,1005823.6876667953
2021-01-19,1398758.646883153,1112352.7701772044,1004758.6468831529
2021-01-20,1396893.6927128627,1112427.9729820895,1002643.6927128627
2021-01-21,1395285.5441153615,1112503.1808712084,1000785.5441153615
2021-01-22,1393465.8820920254,1112578.3938449053,998715.8820920254
2021-01-25,1398187.5586524298,1112653.6119035236,1003187.5586524298
2021-01-26,1397825.709470417,1112728.835047407,1002575.7094704169
2021-01-27,1396194.9598214533,1112804.0632769,1000694.9598214534
2021-01-28,1400569.0664271014,1112879.296592346,1004819.0664271015
2021-01-29,1399837.1362828996,1112954.5349940886,1003837.1362828996
2021-02-01,1401152.177066542,1113029.7784824718,1004902.177066542
2021-02-02,1402391.6709092413,1113105.0270578396,1005891.6709092412
2021-02-03,1402649.2346077384,1113180.280720536,1005899.2346077384
2021-02-04,1403042.7647911275,1113255.5394709047,1006042.7647911275
2021-02-05,1406963.769839176,1113330.80330929,1009713.769839176
2021-02-08,1404615.3692732672,1113406.0722360353,1007115.3692732672
2021-02-09,1404517.8893625406,1113481.3462514852,1006767.8893625404
2021-02-10,1399344.5374519234,1113556.6253559834,1001344.5374519232
2021-02-11,1400032.601656558,1113631.9095498743,1001782.601656558
2021-02-12,1398975.8826971212,1113707.1988335017,1000475.8826971212
2021-02-15,1399626.2184532993,1113782.4932072095,1000876.2184532993
2021-02-16,1397564.8782541687,1113857.7926713421,998564.8782541687
2021-02-17,1402905.877651054,1113933.097226244,1003655.8776510538
2021-02-18,1402332.5150432058,1114008.4068722588,1002832.5150432058
2021-02-19,1401872.5178687875,1114083.7216097305,1002122.5178687875
2021-02-22,1399848.9061181135,1114159.0414390042,999848.9061181137
2021-02-23,1398240.7575206123,1114234.3663604234,997990.7575206124
2021-02-24,1397138.7464142216,1114309.6963743325,996638.7464142216
2021-02-25,1396822.1893791626,1114385.0314810763,996072.1893791626
2021-02-26,1404263.105593373,1114460.3716809985,1003263.1055933731
2021-03-01,1405177.8106208374,1114535.7169744438,1003927.8106208374
2021-03-02,1403917.1419340628,1114611.067361756,1002417.1419340629
2021-03-03,1405526.716738951,1114686.42284328,1003776.716738951
2021-03-04,1408949.1479943863,1114761.7834193602,1006949.1479943863
2021-03-05,1412371.5792498216,1114837.149090341,1010121.5792498216
2021-03-08,1415257.7983082167,1114912.5198565666,1012757.7983082167
2021-03-09,1422691.0607799003,1114987.8957183817,1019941.0607799002
2021-03-10,1418121.9943527987,1115063.2766761307,1015121.9943527987
2021-03-11,1418568.380381639,1115138.6627301583,1015318.380381639
2021-03-12,1415509.9826413118,1115214.0538808089,1012009.982641312
2021-03-15,1418871.9943527987,1115289.4501284268,1015121.9943527987
2021-03-16,1419847.1189242117,1115364.851473357,1015847.1189242116
2021-03-17,1420338.797100006,1115440.2579159439,1016088.7971000059
2021-03-18,1416426.8720018715,1115515.6694565325,1011926.8720018715
2021-03-19,1420347.87704992,1115591.0860954667,1015597.8770499199
2021-03-22,1420341.071477131,1115666.507833092,1015341.0714771309
2021-03-23,1417184.4357003686,1115741.9346697528,1011934.4357003687
2021-03-24,1422465.0155533054,1115817.3666057936,1016965.0155533053
2021-03-25,1422579.0490684134,1115892.8036415593,1016829.0490684134
2021-03-26,1423863.9251020965,1115968.2457773949,1017863.9251020964
2021-03-29,1422867.6256866083,1116043.693013645,1016617.6256866083
2021-03-30,1424477.2004914964,1116119.1453506544,1017977.2004914964
2021-03-31,1424274.008889867,1116194.602788768,1017524.008889867
2021-04-01,1422696.0250423253,1116270.0653283307,1015696.0250423251
2021-04-02,1423112.246321206,1116345.5329696871,1015862.2463212061
2021-04-05,1423989.1328561842,1116421.0057131827,1016489.132856184
2021-04-06,1420462.416117233,1116496.483559162,1012712.416117233
2021-04-07,1419330.150216853,1116571.9665079701,1011330.150216853
2021-04-08,1420879.3955218224,1116647.4545599518,1012629.3955218223
2021-04-09,1420396.707251912,1116722.9477154524,1011896.707251912
2021-04-12,1421666.3658445706,1116798.4459748168,1012916.3658445707
2021-04-13,1421433.0094929817,1116873.94933839,1012433.0094929818
2021-04-14,1420957.884921569,1116949.4578065174,1011707.8849215689
2021-04-15,1418685.0312966034,1117024.9713795434,1009185.0312966034
2021-04-16,1417537.637999229,1117100.4900578142,1007787.6379992289
2021-04-19,1418006.6250795312,1117176.0138416737,1008006.6250795313
2021-04-20,1414253.3575617806,1117251.5427314679,1004003.3575617806
2021-04-21,1414510.9212602777,1117327.0767275419,1004010.9212602779
2021-04-22,1414285.0385631565,1117402.6158302408,1003535.0385631566
2021-04-23,1414829.5725844023,1117478.1600399096,1003829.5725844023
2021-04-26,1413780.4173234627,1117553.709356894,1002530.4173234628
2021-04-27,1412784.1179079746,1117629.2637815392,1001284.1179079746
2021-04-28,1413932.937412736,1117704.8233141906,1002182.9374127361
2021-04-29,1412151.0938818865,1117780.3879551932,1000151.0938818863
2021-04-30,1413647.3932973747,1117855.9577048924,1001397.3932973746
2021-05-03,1417349.3212210909,1117931.5325636338,1004849.3212210907
2021-05-04,1416753.3575617806,1118007.1125317626,1004003.3575617806
2021-05-05,1421988.6452677632,1118082.6976096246,1008988.6452677631
2021-05-06,1421626.79608575,1118158.2877975646,1008376.79608575
2021-05-07,1420298.1441565296,1118233.883095929,1006798.1441565297
2021-05-10,1414286.3022410697,1118309.4835050623,1000536.3022410698
2021-05-11,1415389.829598877,1118385.0890253107,1001389.8295988772
2021-05-12,1415942.01736265,1118460.6996570195,1001692.01736265
2021-05-13,1421637.9703247293,1118536.3154005343,1007137.9703247293
2021-05-14,1422205.2854854967,1118611.9362562008,1007455.2854854967
2021-05-17,1421760.3256640432,1118687.5622243644,1006760.3256640432
2021-05-18,1423656.9608357095,1118763.193305371,1008406.9608357095
2021-05-19,1420122.6803982612,1118838.8294995662,1004622.6803982612
2021-05-20,1423968.1385053664,1118914.4708072953,1008218.1385053664
2021-05-21,1421362.9323666687,1118990.1172289047,1005362.9323666686
2021-05-24,1421907.556431944,1119065.7687647396,1005657.5564319441
2021-05-25,1419868.8172842758,1119141.425415146,1003368.8172842757
2021-05-26,1417807.4770851452,1119217.0871804694,1001057.4770851451
2021-05-27,1418042.3496881505,1119292.754061056,1001042.3496881505
2021-05-28,1417574.7888152348,1119368.4260572512,1000324.7888152349
2021-05-31,1417046.8083983706,1119444.1031694014,999546.8083983706
2021-06-01,1415204.5453235724,1119519.785397852,997454.5453235724
2021-06-02,1416950.0866133522,1119595.472742949,998950.0866133522
2021-06-03,1416890.425195112,1119671.1652050384,998640.4251951119
2021-06-04,1420992.688875006,1119746.8627844662,1002492.688875006
2021-06-07,1419082.3525137322,1119822.5654815782,1000332.3525137322
2021-06-08,1417791.4290329686,1119898.2732967206,998791.4290329686
2021-06-09,1419310.4195439485,1119973.986230239,1000060.4195439486
2021-06-10,1420164.7050274643,1120049.7042824803,1000664.7050274643
2021-06-11,1419666.8893605596,1120125.4274537896,999916.8893605595
2021-06-14,1421382.26590038,1120201.1557445133,1001382.26590038
2021-06-15,1422440.5011112334,1120276.8891549977,1002190.5011112334
2021-06-16,1423113.5279629033,1120352.6276855888,1002613.5279629033
2021-06-17,1429663.09832682,1120428.3713366326,1008913.0983268198
2021-06-18,1434437.540688646,1120504.120108476,1013437.5406886459
2021-06-21,1437157.5384681602,1120579.8740014643,1015907.5384681602
2021-06-22,1436002.5814722884,1120655.6330159442,1014502.5814722884
2021-06-23,1436917.2864997527,1120731.3971522613,1015167.2864997527
2021-06-24,1438262.5820773842,1120807.166410763,1016262.5820773842
2021-06-25,1436729.980420826,1120882.9407917948,1014479.9804208261
2021-06-28,1436504.0977237048,1120958.7202957033,1014004.0977237049
2021-06-29,1436897.627907094,1121034.5049228347,1014147.627907094
2021-06-30,1439035.9412545548,1121110.2946735355,1016035.9412545547
2021-07-01,1439097.1189242117,1121186.0895481517,1015847.1189242116
2021-07-02,1442610.2245175845,1121261.8895470302,1019110.2245175845
2021-07-05,1441500.5596686667,1121337.6946705175,1017750.5596686668
2021-07-06,1439635.6054983765,1121413.5049189595,1015635.6054983765
2021-07-07,1441879.7205807697,1121489.320292703,1017629.7205807696
2021-07-08,1443413.838488744,1121565.1407920949,1018913.8384887442
2021-07-09,1446164.0010182178,1121640.966417481,1021414.0010182179
2021-07-12,1445296.104389124,1121716.797169208,1020296.1043891242
2021-07-13,1445946.440145302,1121792.633047623,1020696.4401453022
2021-07-14,1449822.063002367,1121868.4740530723,1024322.0630023669
2021-07-15,1448123.3301109576,1121944.3201859023,1022373.3301109576
2021-07-16,1449098.4546823706,1122020.1714464598,1023098.4546823705
2021-07-19,1451017.7809495288,1122096.0278350918,1024767.7809495287
2021-07-20,1456562.7300737514,1122171.8893521444,1030062.7300737514
2021-07-21,1458776.5903621553,1122247.7559979646,1032026.5903621552
2021-07-22,1457206.2602571405,1122323.6277728993,1030206.2602571405
2021-07-23,1453981.6412379325,1122399.5046772952,1026731.6412379325
2021-07-26,1455206.007683637,1122475.386711499,1027706.0076836371
2021-07-27,1453265.5065724037,1122551.2738758572,1025515.5065724037
2021-07-28,1454761.8960319217,1122627.1661707172,1026761.8960319217
2021-07-29,1452911.9792145963,1122703.0635964256,1024661.9792145963
2021-07-30,1450435.1758622932,1122778.9661533295,1021935.1758622931
2021-08-02,1451946.6026747758,1122854.873841775,1023196.6026747759
2021-08-03,1450897.4474138364,1122930.7866621101,1021897.4474138364
2021-08-04,1449636.778727062,1123006.7046146812,1020386.7787270619
2021-08-05,1450241.7322922563,1123082.6276998355,1020741.7322922563
2021-08-06,1450219.7993224727,1123158.5559179196,1020469.7993224727
2021-08-09,1454344.754097859,1123234.4892692808,1024344.7540978588
2021-08-10,1455221.7306768664,1123310.427754266,1024971.7306768664
2021-08-11,1457465.7557152295,1123386.3713732227,1026965.7557152297
2021-08-12,1455608.3652434368,1123462.3201264974,1024858.3652434368
2021-08-13,1456583.4898148496,1123538.2740144378,1025583.4898148497
2021-08-16,1454288.035138422,1123614.2330373903,1023038.0351384219
2021-08-17,1454991.2267400513,1123690.197195703,1023491.2267400513
2021-08-18,1460460.628923331,1123766.1664897222,1028710.6289233309
2021-08-19,1460400.9675050906,1123842.1409197957,1028400.9675050906
2021-08-20,1463158.6937330617,1123918.1204862702,1030908.6937330615
2021-08-23,1460825.4205641474,1123994.1051894936,1028325.4205641474
2021-08-24,1457351.5596706476,1124070.0950298128,1024601.5596706477
2021-08-25,1455766.1021686383,1124146.0900075752,1022766.1021686384
2021-08-26,1454913.2428925096,1124222.090123128,1021663.2428925096
2021-08-27,1456553.072491387,1124298.0953768187,1023053.0724913868
2021-08-30,1449952.1625334355,1124374.1057689947,1016202.1625334356
2021-08-31,1449635.6054983765,1124450.121300003,1015635.6054983765
2021-09-01,1449281.320014861,1124526.1419701916,1015031.3200148608
2021-09-02,1449863.6725285929,1124602.1677799076,1015363.672528593
2021-09-03,1449041.158090483,1124678.1987294985,1014291.158090483
2021-09-06,1447840.8189036273,1124754.234819312,1012840.8189036275
2021-09-07,1448989.7284524187,1124830.2760496952,1013739.7284524187
2021-09-08,1452185.5188850244,1124906.3224209961,1016685.5188850244
2021-09-09,1452669.7234063512,1124982.373933562,1016919.7234063513
2021-09-10,1449973.8429297158,1125058.4305877404,1013973.8429297158
2021-09-13,1449302.3323294623,1125134.4923838794,1013052.3323294624
2021-09-14,1449718.5536083435,1125210.559322326,1013218.5536083434
2021-09-15,1451592.4976845179,1125286.6314034283,1014842.4976845178
2021-09-16,1449591.5770293358,1125362.7086275334,1012591.5770293358
2021-09-17,1453353.9244970004,1125438.79099499,1016103.9244970005
2021-09-20,1456383.583694755,1125514.8785061447,1018883.5836947551
2021-09-21,1459012.9071363315,1125590.9711613462,1021262.9071363315
2021-09-22,1459769.044627442,1125667.0689609416,1021769.0446274419
2021-09-23,1460834.8435367928,1125743.1719052792,1022584.8435367927
2021-09-24,1456930.3920931257,1125819.2799947064,1018430.3920931257
2021-09-27,1460783.4138987283,1125895.3932295712,1022033.4138987282
2021-09-28,1461894.5049550328,1125971.5116102218,1022894.504955033
2021-09-29,1464304.751272277,1126047.6351370055,1025054.7512722771
2021-09-30,1468044.4976884797,1126123.7638102705,1028544.4976884797
2021-10-01,1465680.9697255765,1126199.8976303649,1025930.9697255765
2021-10-04,1464171.05916451,1126276.0365976363,1024171.0591645102
2021-10-05,1465448.2814556663,1126352.180712433,1025198.2814556662
2021-10-06,1465932.485976993,1126428.329975103,1025432.485976993
2021-10-07,1466952.9026953601,1126504.4843859943,1026202.90269536
2021-10-08,1466530.6339693982,1126580.6439454544,1025530.6339693983
2021-10-11,1464922.485371897,1126656.8086538322,1023672.4853718971
2021-10-12,1465278.2871068295,1126732.9785114755,1023778.2871068295
2021-10-13,1466842.5697647636,1126809.1535187324,1025092.5697647636
2021-10-14,1460996.9491281847,1126885.333675951,1018996.9491281847
2021-10-15,1460529.2982112393,1126961.5189834794,1018279.2982112393
2021-10-18,1461043.6674825256,1127037.709441666,1018543.6674825256
2021-10-19,1461512.744606858,1127113.9050508589,1018762.7446068579
2021-10-20,1458635.6054983765,1127190.1058114064,1015635.6054983765
2021-10-21,1457714.8530238317,1127266.3117236567,1014464.8530238316
2021-10-22,1460344.176465408,1127342.5227879582,1016844.1764654081
2021-10-25,1461878.2943733828,1127418.739004659,1018128.2943733827
2021-10-26,1461471.1530444156,1127494.9603741078,1017471.1530444156
2021-10-27,1461811.7373383236,1127571.1868966527,1017561.7373383237
2021-10-28,1463081.4859750122,1127647.418572642,1018581.4859750121
2021-10-29,1459630.3161770042,1127723.6554024243,1014880.3161770042
2021-11-01,1464057.3686721334,1127799.897386348,1019057.3686721333
2021-11-02,1463378.2943733828,1127876.1445247617,1018128.2943733827
2021-11-03,1463854.8451521825,1127952.3968180134,1018354.8451521825
2021-11-04,1463183.334551929,1128028.654266452,1017433.3345519291
2021-11-05,1465706.946302603,1128104.916870426,1019706.946302603
2021-11-08,1465979.6373980949,1128181.1846302839,1019729.6373980949
2021-11-09,1464084.4284338155,1128257.4575463743,1017584.4284338156
2021-11-10,1464387.2842792668,1128333.7356190458,1017637.2842792668
